Tilda UID;Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;Price Old;Editions;Modifications;External ID;Parent UID;Characteristics:Модель;Characteristics:Операционная система;Characteristics:Материал корпуса;Characteristics:Количество SIM-карт;Characteristics:Тип экрана;Characteristics:Диагональ;Characteristics:Размер изображения;Characteristics:Число пикселей на дюйм (PPI);Characteristics:Соотношение сторон;Characteristics:Тыловая камера;Characteristics:Тип корпуса;Characteristics:Тип дисплея;Characteristics:Яркость;Characteristics:Звук;Characteristics:Макс. время работы;Characteristics:Класс водонепроницаемости;Characteristics:Материал ремешка;Characteristics:Вид;Characteristics:Тип;Characteristics:Количество микрофонов;Characteristics:Вес наушника;Characteristics:Голосовой набор;Characteristics:Ответить/закончить разговор;Characteristics:Время работы;Characteristics:Материал;Characteristics:Активное шумоподавление;Characteristics:Особенности;Characteristics:Комплект поставки;Characteristics:Спецификации;Characteristics:Системные требования;Characteristics:Процессор;Characteristics:Экран;Characteristics:Разрешение;Characteristics:Число пикселей на дюйм;Characteristics:Bluetooth;Characteristics:Встроенные динамики;Characteristics:Технология дисплея;Characteristics:Количество ядер;Characteristics:Объем видеопамяти;Characteristics:Количество Thunderbolt 3 (USB-C);Characteristics:Мощность;Characteristics:Количество режимов;Characteristics:Подробная комплектация;Characteristics:Максимальное разрешение;Characteristics:Тип процессора;Characteristics:Частота процессора;Characteristics:Дополнительная информация;Characteristics:Размер ремешка;Characteristics:Длина;Characteristics:Дисплей;Characteristics:Видеокарта;Characteristics:SIM-карта;Characteristics:SIM-карты;Characteristics:SIM-карт;Characteristics:Емкость аккумулятора;Characteristics:Тип уборки;Characteristics:Тип пылесборника;Characteristics:Объем пылесборника;Characteristics:Тип питания;Characteristics:Емкость аккумулятора в комплекте;Characteristics:Время работы от аккумулятора;Characteristics:Время зарядки аккумулятора;Characteristics:Потребляемая мощность;Characteristics:Мощность всасывания;Characteristics:Насадки в комплекте;Characteristics:Уровень шума;Characteristics:Фильтр тонкой очистки;Characteristics:Насадки;Characteristics:Минимальная частота;Characteristics:Максимальная частота;Characteristics:Суммарная мощность;Characteristics:Диаметр ВЧ-динамика;Characteristics:Количество полос АС;Characteristics:Беспроводные подключение;Characteristics:Питание;Characteristics:Стереосистема;Characteristics:Беспроводные подключения;Characteristics:Сабвуфер;Characteristics:Количество динамиков;Characteristics:ОС;Characteristics:Совместимость с ОС;Characteristics:Форма корпуса часов;Characteristics:Размер корпуса;Characteristics:Тип устройства;Characteristics:Тип акустического оформления;Characteristics:Тип крепления;Characteristics:Система активного шумоподавления;Characteristics:Тип подключения;Characteristics:Чувствительность;Characteristics:Минимальная воспроизводимая частота;Characteristics:Максимальная воспроизводимая частота;Characteristics:Размер;Characteristics:Оперативная память (RAM);Characteristics:Разрешение видеосъемки;Characteristics:Основная камера МПикс;Characteristics:Частота обновления;Characteristics:Полет;Characteristics:Камера;Characteristics:Функции;Characteristics:Управление;Characteristics:Навигационная система;Characteristics:Поддерживаемые ОС;Characteristics:Датчики;Characteristics:Видео;Characteristics:Основная камера;Characteristics:Разъем;Weight;Length;Width;Height
503585700891;;;;;Apple iPhone 12, 64 ГБ, Белый / Для другой страны- Белый- 64- Для другой страны;;;;0;123;;"Цвет:Белый #ffffff;Объем памяти:64;Регион поставки:Для другой страны";;UnLbi7eOEGsHxSBgxlgm;826019747861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
962765191751;;;;iPhone;Apple iPhone 12, 128 ГБ, Белый;;iPhone;https://static.tildacdn.com/tild3662-6336-4561-a433-353930633734/iphone_12_white_0.jpeg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;SyTb4VlVY2fDI7fCdUyU;;iPhone 12;IOS 14;Алюминий;1;OLED, True Tone, сенсорный;6.1 дюйм;2532x1170;460;19.5:9;Двойная 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;162;71;146;7
959143437061;;;;;Apple iPhone 12, 128 ГБ, Белый / Для другой страны- Белый- 128- Для другой страны;;;;0;123;;"Цвет:Белый #ffffff;Объем памяти:128;Регион поставки:Для другой страны";;VZXIStHPtDlkGN1IJuyx;962765191751;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
413849381131;;;;iPhone;Apple iPhone 12, 256 ГБ, Белый;;iPhone;https://static.tildacdn.com/tild3961-6234-4134-a566-626162353031/iphone_12_white_0.jpeg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;LrcjUrJTzEgx99GJN7gK;;iPhone 12;IOS 14;Алюминий;1;OLED, True Tone, сенсорный;6.1 дюйм;2532x1170;460;19.5:9;Двойная 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;162;71;146;7
726538540321;;;;;Apple iPhone 12, 256 ГБ, Белый / Для другой страны- Белый- 256- Для другой страны;;;;0;123;;"Цвет:Белый #ffffff;Объем памяти:256;Регион поставки:Для другой страны";;p3U6AiFrnAIIbFD03fzs;413849381131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
231444116791;;;;iPhone;Apple iPhone 12 Mini, 64 ГБ, (PRODUCT)RED;;;https://static.tildacdn.com/tild3131-6137-4330-b466-353366646564/iphone_12mini_red_0.jpeg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;HrTtAT01I9n5f0CdxFtM;;iPhone 12 Mini;IOS 14;Алюминий;1;OLED, True Tone, сенсорный;5.4 дюйм;2340x1080;476;;Двойная 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;133;64;31;7
646184809591;;;;;Apple iPhone 12 Mini, 64 ГБ, (PRODUCT)RED / Красный / Для другой страны- Красный- 64- Для другой страны;;;;0;123;;"Цвет:Красный #d04740;Объем памяти:64;Регион поставки:Для другой страны";;xgKZrxj98LO4oHZnzcBu;231444116791;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
875190693231;;;;iPhone;Apple iPhone 12 Mini, 128 ГБ, (PRODUCT)RED;;;https://static.tildacdn.com/tild3131-6137-4330-b466-353366646564/iphone_12mini_red_0.jpeg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;buGg7sda7ubTTDu7gB8G;;iPhone 12 Mini;IOS 14;Алюминий;1;OLED, True Tone, сенсорный;5.4 дюйм;2340x1080;476;;Двойная 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;133;64;31;7
300049332861;;;;;Apple iPhone 12 Mini, 128 ГБ, (PRODUCT)RED / Красный / Для другой страны- Красный- 128- Для другой страны;;;;0;123;;"Цвет:Красный #d04740;Объем памяти:128;Регион поставки:Для другой страны";;rIApNPYdIXXm8c7fgul1;875190693231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
809094611151;;;;iPhone;Apple iPhone 12 Mini, 256 ГБ, (PRODUCT)RED;;iPhone;https://static.tildacdn.com/tild3131-6137-4330-b466-353366646564/iphone_12mini_red_0.jpeg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;2MTIsl4HrFFipM5devxj;;iPhone 12 Mini;IOS 14;Алюминий;1;OLED, True Tone, сенсорный;5.4 дюйм;2340x1080;476;;Двойная 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;133;64;31;7
243948585711;;;;;Apple iPhone 12 Mini, 256 ГБ, (PRODUCT)RED / Красный / Для другой страны- Красный- 256- Для другой страны;;;;0;123;;"Цвет:Красный #d04740;Объем памяти:256;Регион поставки:Для другой страны";;5kMeir54vhjOlJgtmeAN;809094611151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
248390553781;;;;iPhone;Apple iPhone 12 Mini, 64 ГБ, Зеленый;;;https://static.tildacdn.com/tild6635-3535-4135-b031-326234613233/iphone_12mini_green_.jpeg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;IZ4l9H4gUTH9ia6juB4y;;iPhone 12 Mini;IOS 14;Алюминий;1;OLED, True Tone, сенсорный;5.4 дюйм;2340x1080;476;;Двойная 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;133;64;31;7
892817520121;;;;;Apple iPhone 12 Mini, 64 ГБ, Зеленый / Для другой страны- Зеленый- 64- Для другой страны;;;;0;123;;"Цвет:Зеленый #0d3d04;Объем памяти:64;Регион поставки:Для другой страны";;6Sy1KIcoxpYfin7caPyH;248390553781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
124236411921;;;;iPhone;Apple iPhone 12 Mini, 128 ГБ, Зеленый;;;https://static.tildacdn.com/tild6635-3535-4135-b031-326234613233/iphone_12mini_green_.jpeg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;xjrk2dAbMCsl76TGaYf7;;iPhone 12 Mini;IOS 14;Алюминий;1;OLED, True Tone, сенсорный;5.4 дюйм;2340x1080;476;;Двойная 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;133;64;31;7
455838927411;;;;;Apple iPhone 12 Mini, 128 ГБ, Зеленый / Для другой страны- Зеленый- 128- Для другой страны;;;;0;123;;"Цвет:Зеленый #0d3d04;Объем памяти:128;Регион поставки:Для другой страны";;y51ATjhpsiClu2bFPoCZ;124236411921;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
522826408061;;;;iPhone;Apple iPhone 12 Mini, 256 ГБ, Зеленый;;iPhone;https://static.tildacdn.com/tild6635-3535-4135-b031-326234613233/iphone_12mini_green_.jpeg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;k2UXJhix9pE1zJXg1oky;;iPhone 12 Mini;IOS 14;Алюминий;1;OLED, True Tone, сенсорный;5.4 дюйм;2340x1080;476;;Двойная 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;133;64;31;7
431635113511;;;;;Apple iPhone 12 Mini, 256 ГБ, Зеленый / Для другой страны- Зеленый- 256- Для другой страны;;;;0;123;;"Цвет:Зеленый #0d3d04;Объем памяти:256;Регион поставки:Для другой страны";;bnjIhs1loShoegtiETID;522826408061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
161603194341;;;;iPhone;Apple iPhone 12 Mini, 64 ГБ, Синий;;;https://static.tildacdn.com/tild3365-3565-4430-b235-643830323735/iphone_12mini_blue_0.jpeg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;gSBKge1FLnTjYhCAK01P;;iPhone 12 Mini;IOS 14;Алюминий;1;OLED, True Tone, сенсорный;5.4 дюйм;2340x1080;476;;Двойная 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;133;64;31;7
340842315711;;;;;Apple iPhone 12 Mini, 64 ГБ, Синий / Для другой страны- Синий- 64- Для другой страны;;;;0;123;;"Цвет:Синий #033357;Объем памяти:64;Регион поставки:Для другой страны";;JbDucGvnLryALZtlsaB7;161603194341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
955658278891;;;;iPhone;Apple iPhone 12 Mini, 128 ГБ, Синий;;;https://static.tildacdn.com/tild3365-3565-4430-b235-643830323735/iphone_12mini_blue_0.jpeg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;5H8DjL4yoDcHjyCII6Tb;;iPhone 12 Mini;IOS 14;Алюминий;1;OLED, True Tone, сенсорный;5.4 дюйм;2340x1080;476;;Двойная 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;133;64;31;7
944722334421;;;;;Apple iPhone 12 Mini, 128 ГБ, Синий / Для другой страны- Синий- 128- Для другой страны;;;;0;123;;"Цвет:Синий #033357;Объем памяти:128;Регион поставки:Для другой страны";;jn5I8CDp6On1tyFvnIJz;955658278891;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
942324805071;;;;iPhone;Apple iPhone 12 Mini, 256 ГБ, Синий;;iPhone;https://static.tildacdn.com/tild3365-3565-4430-b235-643830323735/iphone_12mini_blue_0.jpeg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;SCf9DjAF76UCKTH66eD0;;iPhone 12 Mini;IOS 14;Алюминий;1;OLED, True Tone, сенсорный;5.4 дюйм;2340x1080;476;;Двойная 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;133;64;31;7
458700915181;;;;;Apple iPhone 12 Mini, 256 ГБ, Синий / Для другой страны- Синий- 256- Для другой страны;;;;0;123;;"Цвет:Синий #033357;Объем памяти:256;Регион поставки:Для другой страны";;sfL84Zhg7jOj4VVxn726;942324805071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
401032973791;;;;iPhone;Apple iPhone 12 Mini, 64 ГБ, Черный;;;https://static.tildacdn.com/tild3731-3661-4934-b863-623639353164/iphone_12mini_black_.jpeg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;e9N2rv7JNgtjnpKrenTu;;iPhone 12 Mini;IOS 14;Алюминий;1;OLED, True Tone, сенсорный;5.4 дюйм;2340x1080;476;;Двойная 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;133;64;31;7
265492730421;;;;;Apple iPhone 12 Mini, 64 ГБ, Черный / Для другой страны- Черный- 64- Для другой страны;;;;0;123;;"Цвет:Черный #000000;Объем памяти:64;Регион поставки:Для другой страны";;XTh2oFgAGVkvJfru1ubd;401032973791;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
560759576641;;;;iPhone;Apple iPhone 12 Mini, 128 ГБ, Черный;;;https://static.tildacdn.com/tild3731-3661-4934-b863-623639353164/iphone_12mini_black_.jpeg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;Ur0tA02lnnUHVhvD3vOf;;iPhone 12 Mini;IOS 14;Алюминий;1;OLED, True Tone, сенсорный;5.4 дюйм;2340x1080;476;;Двойная 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;133;64;31;7
809315148521;;;;;Apple iPhone 12 Mini, 128 ГБ, Черный / Для другой страны- Черный- 128- Для другой страны;;;;0;123;;"Цвет:Черный #000000;Объем памяти:128;Регион поставки:Для другой страны";;3cuMoAm7DGHTT5aL8xRz;560759576641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
733500823531;;;;iPhone;Apple iPhone 12 Mini, 256 ГБ, Черный;;iPhone;https://static.tildacdn.com/tild3731-3661-4934-b863-623639353164/iphone_12mini_black_.jpeg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;iyZK6CU6YPp7k09biZuh;;iPhone 12 Mini;IOS 14;Алюминий;1;OLED, True Tone, сенсорный;5.4 дюйм;2340x1080;476;;Двойная 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;133;64;31;7
852214347791;;;;;Apple iPhone 12 Mini, 256 ГБ, Черный / Для другой страны- Черный- 256- Для другой страны;;;;0;123;;"Цвет:Черный #000000;Объем памяти:256;Регион поставки:Для другой страны";;M7f2CDo9lFvkOvfOR3lM;733500823531;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
867392131331;;;;iPhone;Apple iPhone 12 Mini, 64 ГБ, Белый;;;https://static.tildacdn.com/tild3264-3665-4932-b938-363937633065/iphone_12mini_white_.jpeg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;HnU8jm69eKLUHXV4x2x2;;iPhone 12 Mini;IOS 14;Алюминий;1;OLED, True Tone, сенсорный;5.4 дюйм;2340x1080;476;;Двойная 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;133;64;31;7
911602359511;;;;;Apple iPhone 12 Mini, 64 ГБ, Белый / Для другой страны- Белый- 64- Для другой страны;;;;0;123;;"Цвет:Белый #ffffff;Объем памяти:64;Регион поставки:Для другой страны";;MbCPBO8gFnMcri8tHCSv;867392131331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
709854404701;;;;iPhone;Apple iPhone 12 Mini, 128 ГБ, Белый;;;https://static.tildacdn.com/tild3264-3665-4932-b938-363937633065/iphone_12mini_white_.jpeg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;sdkMNKuuy5Oemzjghu8O;;iPhone 12 Mini;IOS 14;Алюминий;1;OLED, True Tone, сенсорный;5.4 дюйм;2340x1080;476;;Двойная 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;133;64;31;7
709849119251;;;;;Apple iPhone 12 Mini, 128 ГБ, Белый / Для другой страны- Белый- 128- Для другой страны;;;;0;123;;"Цвет:Белый #ffffff;Объем памяти:128;Регион поставки:Для другой страны";;87T5K1dazp1TY80sjEAt;709854404701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
595218997051;;;;iPhone;Apple iPhone 12 Mini, 256 ГБ, Белый;;iPhone;https://static.tildacdn.com/tild3264-3665-4932-b938-363937633065/iphone_12mini_white_.jpeg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;ip0UShPkIMinsb7L5UxG;;iPhone 12 Mini;IOS 14;Алюминий;1;OLED, True Tone, сенсорный;5.4 дюйм;2340x1080;476;;Двойная 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;133;64;31;7
392804854851;;;;;Apple iPhone 12 Mini, 256 ГБ, Белый / Для другой страны- Белый- 256- Для другой страны;;;;0;123;;"Цвет:Белый #ffffff;Объем памяти:256;Регион поставки:Для другой страны";;tpG60TD4sjLyhXkThocC;595218997051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
